2,Introduction,8.493662E-07,82
4,Introduction,1.594424E-06,83
6,Introduction,0.0006522238,84
8,Introduction,0.002366856,85
10,Introduction,0.01074521,85
12,Introduction,5.191565E-05,85
14,Introduction,1.53482E-06,84
16,Introduction,1.564622E-06,84
18,Introduction,2.264977E-06,83
20,Introduction,1.564622E-06,83
22,Introduction,0.0006840229,83
24,Introduction,1.53482E-06,85
26,Introduction,1.53482E-06,86
28,Introduction,0.0003270507,86
30,Introduction,2.279878E-06,85
32,Introduction,0.000556618,84
34,Introduction,0.0003219247,83
36,Introduction,0.001347408,83
38,Introduction,0.0002648234,83
40,Introduction,0.0007893294,85
42,Introduction,8.791685E-07,88
44,Introduction,0.0001209229,92
46,Introduction,0.0006919056,93
48,Introduction,0.0008618087,92
50,Introduction,1.53482E-06,92
52,Introduction,0.0004530102,92
54,Introduction,1.564622E-06,93
56,Introduction,0.07795393,94
58,Introduction,0.1390256,94
60,Introduction,1.267018,94
62,Introduction,1.519918E-06,94
64,Introduction,3.039837E-06,95
66,Introduction,0.01048543,95
68,Introduction,0.9948,96
70,Introduction,0.002793819,95
72,Introduction,2.279878E-06,95
74,Introduction,0.01287731,94
76,Introduction,1.53482E-06,95
78,Introduction,0.00431022,96
80,Introduction,0.009344637,98
82,Introduction,1.924427,100
84,Introduction,1.594347,101
86,Introduction,2.223828,102
88,Introduction,3.830193,103
90,Introduction,0.6254265,103
92,Introduction,0.001349106,101
94,Introduction,7.450581E-08,99
96,Introduction,0.0004923493,97
98,Introduction,0.002890691,98
100,Introduction,0.0002557039,99
102,Introduction,0.0005430132,99
104,Introduction,7.450581E-08,98
106,Introduction,7.089972E-05,97
108,Introduction,0.05503074,96
110,Introduction,0.0007635355,95
112,Introduction,1.072884E-06,95
114,Introduction,0.001043364,95
116,Introduction,0.002635645,93
118,Introduction,5.960464E-08,93
120,Introduction,7.450581E-08,93
122,Introduction,1.057982E-06,93
124,Introduction,0.006030634,94
126,Introduction,0.0005018413,95
128,Introduction,0.6463764,96
130,Introduction,1.564024,97
132,Introduction,0.550746,96
134,Introduction,0.5056558,95
136,Introduction,0.7497723,95
138,Introduction,1.388075,96
140,Introduction,2.156724,96
142,Introduction,1.165986,96
144,Introduction,0.03633264,95
146,Introduction,1.000217,94
148,Introduction,0.8557665,95
150,Introduction,0.8836975,95
152,Introduction,0,96
154,Introduction,0,96
156,Introduction,0,97
158,Introduction,1.77165,98
160,Introduction,1.508788,98
162,Introduction,2.047166,99
164,Introduction,2.33727,99
166,Introduction,2.072752E-05,99
168,Introduction,0,99
170,Introduction,0,99
172,Introduction,0,99
174,Introduction,0,98
176,Introduction,1.037121E-05,97
178,Introduction,0,97
180,Introduction,0,96
182,Introduction,0,95
184,Introduction,1.182618,93
186,Introduction,2.418458E-05,91
188,Introduction,2.27194,91
190,Introduction,0.944801,90
192,Introduction,1.732922,90
194,Introduction,1.490116E-08,89
196,Introduction,1.37802,88
198,Introduction,0.6221916,87
200,Breathing,0.8650588,86
202,Breathing,1.647696,87
204,Breathing,1.277055,89
206,Breathing,0.8303329,92
208,Breathing,0,94
210,Breathing,0,97
212,Breathing,0,99
214,Breathing,0,100
216,Breathing,0,100
218,Breathing,0,100
220,Breathing,0,101
222,Breathing,1.727045E-05,102
224,Breathing,0,101
226,Breathing,0.2021997,99
228,Breathing,0,97
230,Breathing,1.136699,95
232,Breathing,1.140561,93
234,Breathing,0,91
236,Breathing,0,90
238,Breathing,1.879439,89
240,Breathing,0,90
242,Breathing,1.728535E-06,90
244,Breathing,0,91
246,Breathing,0,91
248,Breathing,0,90
250,Breathing,0,89
252,Breathing,0,89
254,Breathing,0,87
256,Breathing,3.457069E-06,86
258,Breathing,0,86
260,Breathing,0,88
262,Breathing,0,87
264,Breathing,0,86
266,Breathing,0,86
268,Breathing,0,85
270,Breathing,0,85
272,Breathing,1.554191E-05,85
274,Breathing,0,86
276,Breathing,0,86
278,Breathing,0,87
280,Breathing,0,88
282,Breathing,1.251876,89
284,Breathing,0,91
286,Breathing,2.143313,92
288,Breathing,1.278422,93
290,Breathing,1.381837,95
292,Breathing,0.3831142,97
294,Breathing,0,98
296,Breathing,0,98
298,Breathing,0,96
300,Breathing,6.914139E-06,95
302,Breathing,0,94
304,Breathing,0,94
306,Breathing,0.4455952,94
308,Breathing,0,95
310,Breathing,0.604125,95
312,Breathing,0.4872064,97
314,Breathing,1.16338,98
316,Breathing,0.9931475,99
318,Breathing,0,99
320,Breathing,0,99
322,Breathing,0,98
324,Breathing,6.914139E-06,97
326,Breathing,2.418458E-05,96
328,Breathing,0,94
330,Breathing,1.554191E-05,91
332,Breathing,0,89
334,Breathing,1.720014,87
336,Breathing,1.934841,86
338,Breathing,0,85
340,Breathing,1.209974E-05,85
342,Breathing,0.2935239,85
344,Breathing,1.728535E-06,86
346,Breathing,0,87
348,Breathing,0.0703895,87
350,Breathing,3.011252,88
352,Breathing,3.982642,88
354,Breathing,2.762862,89
356,Breathing,3.145768,90
358,Breathing,0,91
360,Breathing,0,92
362,Breathing,0.2695163,94
364,Breathing,1.664205,94
366,Breathing,2.807094,92
368,Breathing,3.048572,91
370,Breathing,0.7772682,90
372,Breathing,2.245605E-05,90
374,Breathing,0,92
376,Breathing,0.1390051,92
378,Breathing,0.0286842,93
380,Breathing,0,93
382,Breathing,2.245605E-05,94
384,Breathing,0,95
386,Breathing,2.937019E-05,96
388,Breathing,0,98
390,Breathing,0,100
392,Breathing,1.162053,100
394,Breathing,0.03732596,100
396,Breathing,2.05539,100
398,Breathing,0.1846199,101
400,Breathing,0.01460724,102
402,Breathing,0.08021902,103
404,Breathing,0.09702602,105
406,Breathing,1.469551,106
408,Breathing,2.060286,106
410,Breathing,3.029341,106
412,Breathing,4.41026,106
414,Breathing,1.434801,107
416,Breathing,0.9510005,106
418,Breathing,0.001846438,104
421,Breathing,0,104
422,Breathing,0,105
424,Breathing,0.8616471,107
426,Breathing,0.4255175,107
428,Breathing,0.2884971,106
430,Breathing,0.3448629,105
432,Breathing,0,105
434,Breathing,0,102
436,Breathing,0,102
438,Breathing,0,100
440,Breathing,0,99
442,Breathing,0,98
444,Breathing,0,99
446,Breathing,0,96
448,Breathing,2.591312E-05,96
450,Breathing,0,96
452,Breathing,0,95
454,Breathing,3.282726E-05,94
456,Breathing,0,94
458,Breathing,0,94
460,Breathing,2.418458E-05,94
462,Breathing,0,94
464,Breathing,2.418458E-05,96
466,Breathing,0,96
468,Breathing,2.072752E-05,97
470,Breathing,0,97
472,Breathing,0,97
474,Breathing,0,97
476,Breathing,3.801286E-05,97
478,Breathing,2.407037,97
480,Breathing,0,97
482,Breathing,0.7694231,96
484,Breathing,1.45892,96
486,Breathing,0,96
488,Breathing,3.211846,96
490,Breathing,3.145367,96
492,Breathing,1.749705,94
494,Breathing,0,91
496,Breathing,0,92
498,Breathing,0,93
500,Breathing,0,94
502,Breathing,1.382828E-05,96
504,Breathing,0,98
506,Breathing,1.728535E-06,99
508,Breathing,0,98
510,Breathing,0,97
512,Breathing,0.0001071095,96
514,Breathing,0,93
516,Breathing,2.369305,90
518,MiniGameTwo,0,89
520,MiniGameTwo,0,88
522,MiniGameTwo,0,88
524,MiniGameTwo,2.245605E-05,88
526,MiniGameTwo,5.185604E-06,89
528,MiniGameTwo,0,89
530,MiniGameTwo,0,90
532,MiniGameTwo,0,91
534,MiniGameTwo,0,91
536,MiniGameTwo,1.037121E-05,91
538,MiniGameTwo,0,91
540,MiniGameTwo,2.937019E-05,91
