2,IntroductionDialogue,1.295007,64
4,IntroductionDialogue,0.001104886,64
6,IntroductionDialogue,0.02169196,64
8,IntroductionDialogue,0.001055659,64
10,IntroductionDialogue,1.05628,64
12,IntroductionDialogue,2.700133E-05,64
Average,64
Peak,64
