3,101
6,101
9,100
12,98
15,90
18,80
21,79
24,78
27,76
30,71
33,70
36,71
39,71
42,69
45,66
48,62
51,68
54,72
57,72
60,69
62,65
66,67
69,73
71,78
74,84
77,86
80,84
83,84
86,82
89,81
92,81
95,80
98,79
101,82
