2,IntroductionDialogue,1.209562,64
4,IntroductionDialogue,4.185634E-09,64
6,IntroductionDialogue,1.229311E-12,64
8,IntroductionDialogue,3.265474E-16,64
10,IntroductionDialogue,8.674228E-20,64
12,IntroductionDialogue,6.046622E-05,64
14,IntroductionDialogue,4.409948E-08,64
16,IntroductionDialogue,0.004131815,64
18,IntroductionDialogue,1.407771E-05,64
20,IntroductionDialogue,0.009879783,64
22,IntroductionDialogue,0.8736467,64
24,IntroductionDialogue,1.255054,64
26,IntroductionDialogue,0.001247469,64
28,IntroductionDialogue,0.000217219,64
30,IntroductionDialogue,0.5557468,64
32,mechanicIntroduction,2.043473,64
34,mechanicIntroduction,1.030918E-05,64
36,mechanicIntroduction,1.013615E-05,64
38,mechanicIntroduction,9.96274E-06,64
40,mechanicIntroduction,1.013615E-05,64
42,mechanicIntroduction,1.013578E-05,64
44,mechanicIntroduction,1.034683E-05,64
46,mechanicIntroduction,1.034683E-05,64
48,mechanicIntroduction,1.034683E-05,64
50,mechanicIntroduction,1.034683E-05,64
52,mechanicIntroduction,1.030917E-05,64
54,mechanicIntroduction,0.0004113106,64
56,mechanicIntroduction,9.962731E-06,64
58,mechanicIntroduction,9.963135E-06,64
60,mechanicIntroduction,0.003909735,64
62,mechanicIntroduction,1.056403,64
64,mechanicIntroduction,1.477486,64
66,Walkin,1.4609,64
68,Walkin,0.01988765,64
70,Walkin,0.0003196443,64
72,Walkin,3.562986E-06,64
74,Walkin,0.6114977,64
76,Walkin,1.635102,64
78,Walkin,1.132466,64
80,Walkin,3.821333,64
82,Walkin,0,64
84,Walkin,0.9701036,64
86,Walkin,0.01978194,64
88,Walkin,7.342334E-06,64
90,Walkin,0,64
92,Walkin,0,64
Average,64
Peak,64
