2,IntroductionDialogue,4.228773E-05,64
4,IntroductionDialogue,0.001107633,64
6,IntroductionDialogue,8.34465E-07,64
8,IntroductionDialogue,7.748604E-07,64
10,IntroductionDialogue,1.53482E-06,64
12,IntroductionDialogue,5.011261E-05,64
14,IntroductionDialogue,7.897615E-07,64
16,IntroductionDialogue,8.046627E-07,64
18,IntroductionDialogue,0.0003264546,64
20,IntroductionDialogue,1.564622E-06,64
22,IntroductionDialogue,2.264977E-06,64
24,IntroductionDialogue,0.0003839731,64
26,IntroductionDialogue,3.024936E-06,64
28,IntroductionDialogue,8.970499E-06,64
30,IntroductionDialogue,8.091331E-06,64
32,IntroductionDialogue,0.0001829565,64
34,IntroductionDialogue,1.519918E-06,64
36,IntroductionDialogue,1.564622E-06,64
38,Walkin,2.43485E-05,64
40,Walkin,0.000188902,64
42,Walkin,1.53482E-06,64
44,Walkin,1.53482E-06,64
46,Walkin,6.401539E-05,64
48,Walkin,1.758337E-05,64
Average,64
Peak,64
