2,Introduction,0.000102818,80
4,Introduction,1.579523E-06,80
6,Introduction,0.001455203,81
8,Introduction,0.0004288405,81
10,Introduction,1.519918E-06,80
12,Introduction,7.602572E-05,79
14,Introduction,0.0003193021,79
16,Introduction,0.001002684,79
18,Introduction,0.0008825064,78
20,Introduction,2.264977E-06,78
22,Introduction,0.0002054721,77
24,Introduction,9.331107E-05,77
26,Introduction,1.519918E-06,76
28,Introduction,1.549721E-06,74
30,Introduction,5.561113E-05,73
32,Introduction,7.95126E-05,72
34,Introduction,2.279878E-06,71
36,Introduction,0.0002796501,71
38,Introduction,1.53482E-06,71
40,Introduction,0.0003418922,70
42,Introduction,1.505017E-06,70
44,Introduction,1.549721E-06,70
46,Introduction,0.1539725,72
48,Introduction,0.8765472,73
50,Introduction,0.6104168,73
52,Introduction,0.273459,74
54,Introduction,0.0001428723,74
56,Introduction,0.00421422,75
58,Introduction,8.34465E-07,75
60,Introduction,1.242834,75
62,Introduction,0.03223137,75
64,Introduction,0.0174155,73
66,Introduction,0.01974413,72
68,Introduction,6.169081E-06,71
70,Introduction,4.217029E-06,71
72,Introduction,0.00762555,72
74,Introduction,1.087785E-06,72
76,Introduction,5.990267E-06,72
78,Introduction,4.217029E-06,72
80,Introduction,0.3523733,73
82,Introduction,0.4664037,73
84,Introduction,3.984629,74
86,Introduction,3.233395,74
88,Introduction,0.001236841,75
90,Introduction,7.897615E-07,76
92,Introduction,7.748604E-07,78
94,Introduction,0.1673683,78
96,Introduction,7.748604E-07,78
98,Introduction,0.001728781,78
100,Introduction,0.0005337447,77
102,Introduction,0.01041196,76
104,Introduction,3.874302E-07,76
106,Introduction,3.72529E-07,75
108,Introduction,0.003622301,75
110,Introduction,7.599592E-07,75
112,Introduction,3.874302E-07,76
114,Introduction,0.001465544,77
116,Introduction,0.0001329929,77
118,Introduction,0.0001968592,77
120,Introduction,0.181125,77
122,Introduction,0.9750273,77
124,Introduction,2.176503,78
126,Introduction,0.05714482,79
128,Introduction,1.341105E-07,80
130,Introduction,5.280972E-05,80
132,Introduction,0.001562282,80
134,Introduction,2.445707,79
136,Introduction,7.450581E-08,78
138,Introduction,5.960464E-08,77
140,Introduction,0.0936951,77
142,Introduction,0.0006314069,77
144,Introduction,0.02170299,79
146,Introduction,0.2970845,80
148,Introduction,0.0003867447,84
150,Introduction,0.001947597,85
152,Introduction,0.000144884,89
154,Introduction,0.0004267246,91
156,Introduction,8.940697E-08,92
158,Introduction,4.434586E-05,92
160,Introduction,1.072884E-06,91
162,Introduction,1.53482E-06,91
164,Introduction,1.072884E-06,90
166,Introduction,0.100829,89
168,Introduction,1.582083,88
170,Introduction,1.410275,84
172,Introduction,1.215331,81
174,Introduction,0,79
176,Introduction,0.06192178,79
178,Introduction,1.18631,78
180,Introduction,1.143293,78
182,Introduction,0,77
184,Introduction,1.579455,76
186,Introduction,0.2867854,73
188,Introduction,0,71
190,Introduction,0,71
192,Introduction,3.97414E-05,71
194,Introduction,0,71
196,Introduction,0.3170446,71
198,Introduction,0,71
200,Introduction,0,72
202,Introduction,0.05983618,72
204,Introduction,1.560149,73
206,Introduction,1.814152,74
208,Introduction,0.8841285,75
210,Introduction,0,75
212,Introduction,8.642673E-06,75
214,Introduction,0,74
216,Introduction,0,74
218,Introduction,0,73
220,Introduction,0,72
222,Introduction,0,72
224,Introduction,0,72
226,Introduction,0,74
228,Introduction,0,74
230,Introduction,0,75
232,Introduction,0,75
234,Introduction,0,73
236,Introduction,0,72
238,Introduction,0,72
240,Introduction,0,73
242,Introduction,0,74
244,Introduction,0.09974141,75
246,Introduction,1.461842,76
248,Introduction,1.539209,77
250,Breathing,1.625323,77
252,Breathing,4.319847E-05,77
254,Breathing,2.072752E-05,76
256,Breathing,0,75
258,Breathing,0,74
260,Breathing,0,73
262,Breathing,2.245605E-05,73
264,Breathing,2.072752E-05,72
266,Breathing,0,72
268,Breathing,0,72
270,Breathing,0,72
272,Breathing,0,72
