2,IntroductionDialogue,1.530006E-05,64
4,IntroductionDialogue,2.647044E-08,64
6,IntroductionDialogue,4.573704,64
8,mechanicIntroduction,0.3674361,64
10,mechanicIntroduction,2.326676,64
12,mechanicIntroduction,0.001096071,64
14,mechanicIntroduction,0.009723344,64
16,mechanicIntroduction,0.001039238,64
18,mechanicIntroduction,0.465715,64
20,mechanicIntroduction,1.133996,64
22,mechanicIntroduction,1.087585,64
24,mechanicIntroduction,0.9483232,64
26,Walkin,0.01270698,64
28,Walkin,3.375413E-06,64
30,Walkin,0.458721,64
32,Walkin,0.004200282,64
34,Walkin,1.308328,64
36,Walkin,0.8834195,64
38,Walkin,0.2083756,64
40,Walkin,5.407681,64
42,Walkin,0,64
44,Walkin,2.115287,64
46,Walkin,0.4841337,64
48,Walkin,0.2368117,64
50,Walkin,0.008616191,64
52,Walkin,8.105073E-05,64
54,Walkin,0.09686656,64
56,Walkin,0,64
58,Walkin,0.4499708,64
60,Walkin,6.415886,64
62,Walkin,0.0002082145,64
64,Walkin,3.706189E-06,64
66,Walkin,0.9672868,64
68,Walkin,0.5666543,64
70,Walkin,0.1559569,64
72,Walkin,0.346569,64
74,Walkin,0.2211009,64
76,Walkin,0.7485718,64
78,Walkin,7.543615E-05,64
80,Walkin,0.5623946,64
82,Walkin,1.020669,64
84,Walkin,0.2112553,64
86,Walkin,3.383481,64
88,Walkin,1.013602E-05,64
90,Walkin,1.346082E-05,64
92,Walkin,1.346082E-05,64
Average,64
Peak,64
