2,IntroductionDialogue,0.00102067,64
4,IntroductionDialogue,0.0003132671,64
6,IntroductionDialogue,0.0001021773,64
8,IntroductionDialogue,0.0003031492,64
10,IntroductionDialogue,1.519918E-06,64
12,IntroductionDialogue,1.505017E-06,64
14,IntroductionDialogue,3.039837E-06,64
16,IntroductionDialogue,0.0001097322,64
18,IntroductionDialogue,1.53482E-06,64
20,IntroductionDialogue,2.966821E-05,64
Average,64
Peak,64
